campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,new_roas,CTR,Conversion Rate
994496,App Push Notification,01/05/2023,All,SMS,"9,667.00",322.00,72.00,"4,537.64","5,847.00",3.91,1.29,3.33%,22.36%
269931,App Push Notification,27/03/2023,Premium,SMS,"5,962.00",635.00,40.00,"4,000.94","6,108.74",3.91,1.53,10.65%,6.30%
533144,Membership Drive,21/10/2024,Inactive,App,"7,432.00",627.00,23.00,"1,618.63","8,290.49",3.90,5.12,8.44%,3.67%
92767,Category Promotion,05/09/2024,All,Social Media,"6,007.00",655.00,24.00,"2,240.78","3,075.23",3.90,1.37,10.90%,3.66%
816320,Membership Drive,09/08/2024,Inactive,Email,"6,129.00",389.00,27.00,"3,852.56","5,183.14",3.90,1.35,6.35%,6.94%
882119,Flash Sale,18/07/2024,All,Social Media,"2,364.00",872.00,50.00,"2,932.34","3,092.27",3.90,1.05,36.89%,5.73%
608413,New User Discount,24/06/2024,All,Social Media,"8,190.00",822.00,75.00,"4,622.25","8,360.96",3.90,1.81,10.04%,9.12%
354764,Referral Program,04/06/2024,Premium,Email,"2,233.00",388.00,63.00,"4,997.04","3,859.06",3.90,0.77,17.38%,16.24%
911776,Category Promotion,31/05/2024,New Users,SMS,"9,390.00",550.00,69.00,"2,436.13","6,675.19",3.90,2.74,5.86%,12.55%
199117,Festival Offer,24/05/2024,Premium,App,"1,938.00",312.00,17.00,"1,452.15","7,388.71",3.90,5.09,16.10%,5.45%
344028,Weekend Special,09/05/2024,All,SMS,"7,817.00",367.00,59.00,"3,066.10","4,377.37",3.90,1.43,4.69%,16.08%
270761,Festival Offer,19/03/2024,New Users,Social Media,"2,626.00",355.00,44.00,"4,095.33","8,028.15",3.90,1.96,13.52%,12.39%
760297,Flash Sale,09/02/2024,New Users,App,"1,946.00",381.00,41.00,"3,602.14","8,773.32",3.90,2.44,19.58%,10.76%
521328,Referral Program,08/02/2024,All,SMS,"8,618.00",539.00,97.00,"3,614.14","9,768.38",3.90,2.70,6.25%,18.00%
573283,Email Campaign,31/01/2024,All,Social Media,"5,463.00",903.00,83.00,"1,424.37","7,611.28",3.90,5.34,16.53%,9.19%
822582,Category Promotion,21/01/2024,Inactive,SMS,"7,045.00",623.00,94.00,"1,595.55","9,828.14",3.90,6.16,8.84%,15.09%
959183,Festival Offer,31/12/2023,Inactive,SMS,"6,997.00",403.00,81.00,"2,755.10","7,493.42",3.90,2.72,5.76%,20.10%
223037,App Push Notification,08/12/2023,All,App,"3,394.00",500.00,84.00,"3,362.98","6,314.63",3.90,1.88,14.73%,16.80%
107126,Festival Offer,07/12/2023,Inactive,SMS,"4,282.00",179.00,60.00,"3,533.77","7,807.14",3.90,2.21,4.18%,33.52%
351697,Weekend Special,20/11/2023,New Users,Social Media,"1,494.00",866.00,89.00,"4,249.71","3,701.59",3.90,0.87,57.97%,10.28%
822039,Referral Program,11/11/2023,New Users,Email,"6,726.00",462.00,88.00,"2,289.51","8,142.70",3.90,3.56,6.87%,19.05%
925816,Flash Sale,19/10/2023,All,Social Media,"2,944.00",630.00,17.00,"2,579.32","5,748.15",3.90,2.23,21.40%,2.70%
724228,New User Discount,23/09/2023,All,SMS,"8,390.00",953.00,71.00,"2,335.26","8,354.27",3.90,3.58,11.36%,7.45%
706792,Referral Program,28/08/2023,New Users,Social Media,"5,353.00",803.00,99.00,"3,304.96","5,685.07",3.90,1.72,15.00%,12.33%
65802,Email Campaign,22/06/2023,Inactive,App,"5,278.00",693.00,37.00,"2,136.52","2,636.05",3.90,1.23,13.13%,5.34%
138432,Category Promotion,01/06/2023,New Users,SMS,"4,229.00",800.00,26.00,"1,416.49","9,591.84",3.90,6.77,18.92%,3.25%
8471,Flash Sale,27/05/2023,All,SMS,"4,776.00",598.00,26.00,"4,970.87","6,411.89",3.90,1.29,12.52%,4.35%
828826,New User Discount,23/05/2023,All,Social Media,"3,409.00",250.00,21.00,"3,227.90","4,806.40",3.90,1.49,7.33%,8.40%
933249,Festival Offer,17/04/2023,Premium,App,"7,878.00",717.00,11.00,"3,575.32","6,148.18",3.90,1.72,9.10%,1.53%
176344,Category Promotion,05/11/2024,Inactive,App,"4,333.00",421.00,40.00,"2,714.78","6,697.88",3.89,2.47,9.72%,9.50%
184157,Flash Sale,26/09/2024,All,SMS,"5,611.00",444.00,77.00,"1,389.35","7,382.89",3.89,5.31,7.91%,17.34%
239332,Flash Sale,16/09/2024,New Users,Email,"3,104.00",439.00,82.00,"3,771.94","4,110.53",3.89,1.09,14.14%,18.68%
938560,Membership Drive,30/08/2024,All,Social Media,"5,700.00",262.00,61.00,"4,132.36","2,712.71",3.89,0.66,4.60%,23.28%
118821,Flash Sale,18/08/2024,All,SMS,"6,409.00",219.00,26.00,"2,019.68","3,815.11",3.89,1.89,3.42%,11.87%
395559,Membership Drive,16/08/2024,Inactive,SMS,"1,633.00",897.00,61.00,"4,643.51","9,680.75",3.89,2.08,54.93%,6.80%
992418,App Push Notification,12/08/2024,Inactive,App,"2,399.00",747.00,41.00,"2,068.79","8,433.09",3.89,4.08,31.14%,5.49%
220469,App Push Notification,23/07/2024,Premium,App,"3,611.00",373.00,63.00,"1,134.99","4,552.32",3.89,4.01,10.33%,16.89%
408608,Email Campaign,22/07/2024,Inactive,Email,"1,846.00",753.00,15.00,"2,876.16","2,056.14",3.89,0.71,40.79%,1.99%
244611,New User Discount,01/07/2024,New Users,Social Media,"6,321.00",187.00,84.00,"4,371.65","8,343.10",3.89,1.91,2.96%,44.92%
722587,Weekend Special,04/06/2024,All,App,"8,171.00",533.00,30.00,"2,917.86","7,377.55",3.89,2.53,6.52%,5.63%
561147,Membership Drive,14/03/2024,Premium,SMS,"8,400.00",346.00,56.00,"4,874.31","9,677.50",3.89,1.99,4.12%,16.18%
185268,Weekend Special,04/02/2024,All,Email,"9,562.00",881.00,93.00,"2,007.62","6,934.65",3.89,3.45,9.21%,10.56%
998954,Referral Program,31/01/2024,Inactive,App,"2,088.00",160.00,54.00,"1,610.06","6,302.15",3.89,3.91,7.66%,33.75%
254623,Email Campaign,25/11/2023,New Users,App,"6,404.00",201.00,83.00,"1,125.09","4,925.61",3.89,4.38,3.14%,41.29%
660068,Category Promotion,09/10/2023,New Users,SMS,"4,157.00",410.00,18.00,"2,049.48","9,886.97",3.89,4.82,9.86%,4.39%
755406,Flash Sale,13/09/2023,New Users,SMS,"7,421.00",151.00,43.00,"1,377.09","8,465.83",3.89,6.15,2.03%,28.48%
59171,App Push Notification,24/08/2023,New Users,Social Media,"1,664.00",322.00,65.00,"3,118.50","6,727.77",3.89,2.16,19.35%,20.19%
808280,App Push Notification,14/08/2023,New Users,App,"2,759.00",109.00,98.00,"4,967.12","2,558.98",3.89,0.52,3.95%,89.91%
54804,App Push Notification,11/08/2023,All,SMS,"1,376.00",559.00,33.00,"2,535.00","6,952.36",3.89,2.74,40.63%,5.90%
369759,New User Discount,14/06/2023,Inactive,Email,"7,167.00",918.00,93.00,"3,952.12","7,022.54",3.89,1.78,12.81%,10.13%
199843,App Push Notification,22/05/2023,All,Email,"1,630.00",275.00,58.00,"4,160.92","3,507.75",3.89,0.84,16.87%,21.09%
456116,Festival Offer,03/05/2023,Inactive,Social Media,"4,998.00",868.00,85.00,"3,359.48","2,183.80",3.89,0.65,17.37%,9.79%
218497,Membership Drive,03/05/2023,All,SMS,"1,768.00",670.00,11.00,"3,703.38","3,450.02",3.89,0.93,37.90%,1.64%
458783,New User Discount,06/04/2023,New Users,Email,"2,005.00",226.00,46.00,"2,727.19","3,898.02",3.89,1.43,11.27%,20.35%
759139,Category Promotion,25/03/2023,New Users,Email,"8,528.00",144.00,67.00,"4,893.44","6,130.27",3.89,1.25,1.69%,46.53%
77754,Weekend Special,17/03/2023,New Users,Social Media,"5,675.00",404.00,64.00,"3,685.09","6,883.28",3.89,1.87,7.12%,15.84%
408371,New User Discount,25/10/2024,New Users,App,"7,239.00",579.00,61.00,"4,575.26","6,288.51",3.88,1.37,8.00%,10.54%
593428,New User Discount,19/10/2024,New Users,SMS,"1,554.00",121.00,97.00,"2,667.73","6,000.11",3.88,2.25,7.79%,80.17%
172893,Membership Drive,30/09/2024,Inactive,Social Media,"7,094.00",972.00,64.00,"3,221.91","4,439.82",3.88,1.38,13.70%,6.58%
184072,Flash Sale,21/09/2024,New Users,App,"2,439.00",448.00,21.00,"1,263.49","9,843.34",3.88,7.79,18.37%,4.69%
809730,Festival Offer,13/09/2024,Premium,App,"3,597.00",238.00,39.00,"2,493.48","2,234.52",3.88,0.90,6.62%,16.39%
525112,Membership Drive,08/09/2024,All,App,"7,136.00",603.00,93.00,"1,337.14","8,534.88",3.88,6.38,8.45%,15.42%
257069,Flash Sale,05/09/2024,Premium,Email,"3,317.00",504.00,69.00,"2,821.14","5,593.48",3.88,1.98,15.19%,13.69%
144186,New User Discount,23/01/2024,New Users,Email,"2,467.00",372.00,88.00,"3,584.36","5,519.34",3.88,1.54,15.08%,23.66%
818893,Weekend Special,13/01/2024,New Users,Social Media,"9,192.00",793.00,83.00,"2,186.96","8,027.68",3.88,3.67,8.63%,10.47%
379422,Referral Program,16/12/2023,New Users,SMS,"1,929.00",393.00,40.00,"3,635.31","3,087.46",3.88,0.85,20.37%,10.18%
965015,Email Campaign,14/12/2023,New Users,App,"3,670.00",124.00,21.00,"2,261.29","5,012.62",3.88,2.22,3.38%,16.94%
105859,New User Discount,29/10/2023,Inactive,SMS,"1,352.00",450.00,66.00,"3,695.61","2,658.31",3.88,0.72,33.28%,14.67%
990044,New User Discount,21/10/2023,Inactive,Social Media,"3,342.00",888.00,99.00,"2,116.86","5,814.86",3.88,2.75,26.57%,11.15%
466749,Email Campaign,15/10/2023,Inactive,App,"5,048.00",445.00,64.00,"2,302.75","3,544.85",3.88,1.54,8.82%,14.38%
720036,Weekend Special,27/09/2023,Premium,Social Media,"8,886.00",375.00,97.00,"2,198.74","3,263.40",3.88,1.48,4.22%,25.87%
401995,Festival Offer,26/09/2023,New Users,SMS,"3,233.00",901.00,29.00,"3,355.46","4,984.10",3.88,1.49,27.87%,3.22%
59743,Membership Drive,27/05/2023,All,Email,"6,728.00",760.00,78.00,"4,676.56","2,483.69",3.88,0.53,11.30%,10.26%
682797,Email Campaign,20/05/2023,New Users,Social Media,"4,590.00",546.00,89.00,"1,627.12","9,253.40",3.88,5.69,11.90%,16.30%
569767,Membership Drive,31/03/2023,New Users,SMS,"3,306.00",321.00,82.00,"1,184.56","7,495.76",3.88,6.33,9.71%,25.55%
772590,Email Campaign,06/10/2024,All,App,"7,054.00",838.00,11.00,"2,847.69","4,782.03",3.87,1.68,11.88%,1.31%
518789,App Push Notification,27/09/2024,All,SMS,"8,299.00",510.00,34.00,"4,629.47","2,617.42",3.87,0.57,6.15%,6.67%
733710,Referral Program,16/07/2024,All,SMS,"7,580.00",194.00,60.00,"2,869.34","5,679.95",3.87,1.98,2.56%,30.93%
707155,Email Campaign,07/06/2024,Premium,SMS,"9,062.00",682.00,29.00,"1,547.79","8,395.27",3.87,5.42,7.53%,4.25%
849257,Flash Sale,19/04/2024,Inactive,App,"3,679.00",663.00,93.00,"3,039.83","2,069.32",3.87,0.68,18.02%,14.03%
861325,Festival Offer,05/04/2024,New Users,SMS,"4,256.00",830.00,13.00,"1,237.22","8,994.03",3.87,7.27,19.50%,1.57%
490580,App Push Notification,25/03/2024,Premium,App,"8,382.00",426.00,65.00,"4,561.83","3,639.58",3.87,0.80,5.08%,15.26%
669920,Festival Offer,14/02/2024,Inactive,Email,"8,954.00",599.00,99.00,"2,510.29","2,120.29",3.87,0.84,6.69%,16.53%
141009,Referral Program,03/02/2024,Premium,App,"8,935.00",198.00,79.00,"2,070.02","4,893.72",3.87,2.36,2.22%,39.90%
50840,Category Promotion,31/01/2024,All,App,"2,846.00",132.00,29.00,"1,576.42","9,130.17",3.87,5.79,4.64%,21.97%
650760,Email Campaign,07/12/2023,New Users,SMS,"7,224.00",114.00,37.00,"4,660.80","8,411.65",3.87,1.80,1.58%,32.46%
742224,Membership Drive,30/10/2023,Inactive,App,"8,938.00",678.00,36.00,"3,026.57","2,740.97",3.87,0.91,7.59%,5.31%
120767,Category Promotion,26/10/2023,Premium,SMS,"5,313.00",656.00,81.00,"2,124.54","7,062.21",3.87,3.32,12.35%,12.35%
209896,Membership Drive,19/07/2023,All,App,"8,258.00",805.00,24.00,"4,777.76","4,019.71",3.87,0.84,9.75%,2.98%
355668,Email Campaign,11/07/2023,Premium,App,"9,207.00",219.00,38.00,"4,363.03","4,507.69",3.87,1.03,2.38%,17.35%
845496,Category Promotion,20/05/2023,Inactive,Social Media,"7,466.00",446.00,31.00,"1,462.82","7,247.30",3.87,4.95,5.97%,6.95%
701379,Weekend Special,05/05/2023,Premium,App,"4,414.00",290.00,88.00,"1,740.64","8,910.38",3.87,5.12,6.57%,30.34%
288640,New User Discount,01/05/2023,All,Social Media,"2,236.00",115.00,80.00,"2,338.12","8,799.05",3.87,3.76,5.14%,69.57%
733494,Email Campaign,27/03/2023,Premium,App,"4,960.00",221.00,32.00,"1,653.52","6,389.35",3.87,3.86,4.46%,14.48%
843274,Festival Offer,15/10/2024,Premium,Social Media,"1,034.00",968.00,58.00,"4,438.60","2,588.21",3.86,0.58,93.62%,5.99%
851433,New User Discount,22/09/2024,All,SMS,"8,425.00",797.00,49.00,"3,613.06","6,005.53",3.86,1.66,9.46%,6.15%
812811,Membership Drive,13/09/2024,Inactive,Social Media,"8,446.00",209.00,70.00,"3,036.29","8,859.44",3.86,2.92,2.47%,33.49%
106263,New User Discount,03/09/2024,Inactive,SMS,"1,800.00",121.00,43.00,"3,868.25","3,490.15",3.86,0.90,6.72%,35.54%
429784,Flash Sale,27/08/2024,Inactive,App,"5,652.00",853.00,84.00,"4,147.33","8,378.42",3.86,2.02,15.09%,9.85%
573344,Flash Sale,20/07/2024,Premium,Email,"3,379.00",865.00,85.00,"1,213.41","7,983.76",3.86,6.58,25.60%,9.83%
304163,Festival Offer,03/07/2024,New Users,SMS,"9,383.00",716.00,99.00,"4,343.35","3,781.41",3.86,0.87,7.63%,13.83%
720847,Email Campaign,30/06/2024,Premium,App,"3,938.00",998.00,77.00,"4,701.87","6,442.54",3.86,1.37,25.34%,7.72%
431185,Category Promotion,01/06/2024,All,Email,"2,060.00",811.00,74.00,"2,139.41","9,822.99",3.86,4.59,39.37%,9.12%
425851,Festival Offer,09/05/2024,All,SMS,"8,807.00",963.00,19.00,"1,372.58","2,123.42",3.86,1.55,10.93%,1.97%
867731,Category Promotion,04/05/2024,New Users,Email,"7,974.00",790.00,99.00,"1,208.07","4,094.01",3.86,3.39,9.91%,12.53%
704017,New User Discount,12/04/2024,Inactive,Email,"5,459.00",852.00,51.00,"2,061.32","7,967.31",3.86,3.87,15.61%,5.99%
837665,App Push Notification,30/03/2024,Premium,Social Media,"8,887.00",165.00,74.00,"4,383.41","8,230.54",3.86,1.88,1.86%,44.85%
959986,Category Promotion,20/03/2024,All,Email,"9,349.00",680.00,42.00,"3,953.12","9,492.35",3.86,2.40,7.27%,6.18%
579876,New User Discount,16/03/2024,Inactive,App,"1,138.00",446.00,56.00,"1,319.59","3,569.70",3.86,2.71,39.19%,12.56%
798031,Email Campaign,09/03/2024,All,SMS,"2,569.00",487.00,98.00,"1,847.17","8,706.56",3.86,4.71,18.96%,20.12%
202225,Weekend Special,25/02/2024,Premium,Email,"3,139.00",172.00,30.00,"3,360.09","2,871.20",3.86,0.85,5.48%,17.44%
284324,Festival Offer,02/02/2024,New Users,SMS,"9,645.00",792.00,78.00,"4,873.10","2,880.42",3.86,0.59,8.21%,9.85%
67208,Festival Offer,25/01/2024,Inactive,App,"6,898.00",665.00,36.00,"4,333.08","8,167.11",3.86,1.88,9.64%,5.41%
515371,Referral Program,25/10/2023,All,Social Media,"8,493.00",888.00,55.00,"2,321.24","4,304.32",3.86,1.85,10.46%,6.19%
274625,Category Promotion,13/07/2023,Inactive,App,"3,531.00",996.00,80.00,"4,304.59","8,202.98",3.86,1.91,28.21%,8.03%
796615,New User Discount,22/06/2023,All,Email,"3,091.00",591.00,75.00,"2,748.32","2,050.68",3.86,0.75,19.12%,12.69%
366234,Flash Sale,15/06/2023,New Users,App,"1,720.00",410.00,31.00,"2,967.56","4,915.51",3.86,1.66,23.84%,7.56%
270413,Referral Program,29/10/2024,All,Email,"1,377.00",278.00,43.00,"2,165.16","4,371.90",3.85,2.02,20.19%,15.47%
523181,Weekend Special,09/09/2024,Premium,SMS,"8,883.00",279.00,15.00,"2,100.99","6,727.19",3.85,3.20,3.14%,5.38%
537646,Festival Offer,06/09/2024,All,App,"7,582.00",133.00,65.00,"4,429.24","9,654.93",3.85,2.18,1.75%,48.87%
252304,New User Discount,17/08/2024,New Users,SMS,"7,746.00",731.00,89.00,"4,497.43","8,535.30",3.85,1.90,9.44%,12.18%
192038,Category Promotion,17/08/2024,All,SMS,"3,954.00",561.00,21.00,"2,906.44","2,124.20",3.85,0.73,14.19%,3.74%
580558,App Push Notification,14/08/2024,Inactive,Email,"6,278.00",150.00,38.00,"1,668.33","6,084.29",3.85,3.65,2.39%,25.33%
282366,Email Campaign,28/06/2024,Premium,Email,"5,310.00",774.00,44.00,"1,266.95","6,411.71",3.85,5.06,14.58%,5.68%
165799,New User Discount,13/06/2024,All,App,"5,023.00",244.00,34.00,"1,671.90","4,680.20",3.85,2.80,4.86%,13.93%
869237,Flash Sale,14/05/2024,Premium,Email,"6,207.00",956.00,86.00,"2,270.96","6,258.52",3.85,2.76,15.40%,9.00%
494504,Email Campaign,17/04/2024,New Users,Social Media,"4,872.00",378.00,58.00,"3,927.04","4,799.35",3.85,1.22,7.76%,15.34%
811323,Membership Drive,02/04/2024,All,App,"3,228.00",841.00,10.00,"3,511.84","5,095.48",3.85,1.45,26.05%,1.19%
833829,Referral Program,02/03/2024,New Users,Email,"3,668.00",741.00,30.00,"4,906.12","2,838.45",3.85,0.58,20.20%,4.05%
113928,Email Campaign,01/03/2024,Inactive,App,"6,944.00",706.00,69.00,"2,924.18","8,642.95",3.85,2.96,10.17%,9.77%
958791,Email Campaign,26/02/2024,New Users,Email,"3,511.00",794.00,72.00,"2,094.33","9,954.72",3.85,4.75,22.61%,9.07%
281093,Category Promotion,21/02/2024,Premium,Email,"8,403.00",143.00,26.00,"2,918.53","6,977.77",3.85,2.39,1.70%,18.18%
238928,Festival Offer,18/01/2024,Inactive,App,"6,696.00",477.00,86.00,"2,991.02","8,294.33",3.85,2.77,7.12%,18.03%
524032,Flash Sale,12/12/2023,Premium,Email,"3,785.00",335.00,72.00,"2,462.33","5,223.80",3.85,2.12,8.85%,21.49%
852075,Referral Program,17/10/2023,Inactive,Email,"4,702.00",757.00,86.00,"4,227.52","2,957.24",3.85,0.70,16.10%,11.36%
861996,Festival Offer,05/09/2023,Inactive,Social Media,"5,825.00",742.00,84.00,"1,356.25","5,142.69",3.85,3.79,12.74%,11.32%
611553,Festival Offer,03/09/2023,Inactive,Email,"4,332.00",313.00,25.00,"4,140.24","6,738.96",3.85,1.63,7.23%,7.99%
746943,Email Campaign,25/08/2023,New Users,SMS,"4,460.00",655.00,27.00,"2,331.31","3,872.05",3.85,1.66,14.69%,4.12%
419977,Referral Program,12/08/2023,New Users,Email,"2,849.00",339.00,94.00,"4,542.97","5,136.80",3.85,1.13,11.90%,27.73%
379441,Email Campaign,27/06/2023,New Users,App,"8,793.00",259.00,55.00,"1,548.43","6,501.77",3.85,4.20,2.95%,21.24%
905353,Weekend Special,18/06/2023,Inactive,SMS,"8,019.00",577.00,81.00,"2,996.62","3,718.13",3.85,1.24,7.20%,14.04%
490094,Flash Sale,21/05/2023,New Users,App,"7,155.00",631.00,56.00,"4,854.84","5,559.44",3.85,1.15,8.82%,8.87%
696280,App Push Notification,19/05/2023,Inactive,App,"4,912.00",984.00,55.00,"4,671.84","4,690.73",3.85,1.00,20.03%,5.59%
448415,Flash Sale,16/05/2023,New Users,App,"8,967.00",126.00,79.00,"4,963.72","8,440.25",3.85,1.70,1.41%,62.70%
95809,Festival Offer,05/04/2023,Premium,Social Media,"7,272.00",706.00,96.00,"2,800.01","9,179.48",3.85,3.28,9.71%,13.60%
261332,Weekend Special,27/03/2023,New Users,SMS,"7,627.00",409.00,95.00,"2,902.60","4,870.49",3.85,1.68,5.36%,23.23%
567737,Weekend Special,11/07/2024,Inactive,Email,"3,093.00",262.00,78.00,"2,924.72","4,521.23",3.84,1.55,8.47%,29.77%
481432,Category Promotion,24/06/2024,Premium,Email,"5,516.00",566.00,67.00,"4,108.23","6,037.21",3.84,1.47,10.26%,11.84%
106405,Flash Sale,16/05/2024,Premium,App,"8,780.00",633.00,26.00,"2,425.60","4,750.77",3.84,1.96,7.21%,4.11%
713740,Weekend Special,08/05/2024,All,App,"2,440.00",486.00,20.00,"1,385.38","6,073.69",3.84,4.38,19.92%,4.12%
739866,App Push Notification,26/04/2024,Premium,SMS,"9,578.00",926.00,75.00,"2,591.90","5,337.70",3.84,2.06,9.67%,8.10%
772322,Weekend Special,22/04/2024,New Users,Social Media,"8,377.00",415.00,63.00,"1,927.78","6,380.80",3.84,3.31,4.95%,15.18%
639047,Membership Drive,20/04/2024,All,App,"8,930.00",466.00,43.00,"4,274.40","8,473.70",3.84,1.98,5.22%,9.23%
698387,Festival Offer,15/04/2024,Premium,SMS,"2,225.00",210.00,86.00,"1,752.05","3,821.54",3.84,2.18,9.44%,40.95%
129510,New User Discount,03/03/2024,All,Social Media,"9,020.00",143.00,33.00,"4,428.70","5,900.99",3.84,1.33,1.59%,23.08%
172129,Weekend Special,26/02/2024,New Users,Social Media,"3,732.00",641.00,13.00,"4,628.44","6,518.93",3.84,1.41,17.18%,2.03%
497376,Referral Program,20/02/2024,Inactive,Social Media,"1,292.00",896.00,28.00,"3,310.94","7,851.11",3.84,2.37,69.35%,3.13%
866265,Festival Offer,31/01/2024,All,Social Media,"4,189.00",292.00,15.00,"2,767.17","3,593.81",3.84,1.30,6.97%,5.14%
823389,New User Discount,28/01/2024,Premium,Email,"6,791.00",324.00,39.00,"2,506.68","3,872.10",3.84,1.54,4.77%,12.04%
978223,Category Promotion,13/01/2024,Inactive,SMS,"8,307.00",482.00,20.00,"2,702.15","6,900.92",3.84,2.55,5.80%,4.15%
723351,Membership Drive,30/12/2023,Inactive,Social Media,"7,855.00",539.00,19.00,"2,192.70","2,267.44",3.84,1.03,6.86%,3.53%
290761,Weekend Special,28/12/2023,New Users,SMS,"4,255.00",422.00,54.00,"3,435.16","7,833.63",3.84,2.28,9.92%,12.80%
994061,Festival Offer,20/12/2023,Inactive,Email,"2,738.00",745.00,65.00,"4,044.68","9,632.10",3.84,2.38,27.21%,8.72%
442443,Category Promotion,18/12/2023,Premium,App,"9,069.00",204.00,38.00,"2,897.21","5,407.31",3.84,1.87,2.25%,18.63%
603541,Festival Offer,17/12/2023,All,Email,"4,379.00",132.00,20.00,"2,115.53","3,015.70",3.84,1.43,3.01%,15.15%
259905,Referral Program,11/12/2023,All,App,"1,887.00",234.00,39.00,"3,984.05","3,486.11",3.84,0.88,12.40%,16.67%
984926,App Push Notification,23/08/2023,All,Email,"3,493.00",151.00,45.00,"3,492.56","8,335.50",3.84,2.39,4.32%,29.80%
197175,Flash Sale,29/06/2023,Inactive,App,"7,398.00",290.00,78.00,"3,813.40","7,667.28",3.84,2.01,3.92%,26.90%
83907,Weekend Special,14/06/2023,Premium,Social Media,"8,305.00",312.00,23.00,"2,419.43","6,245.97",3.84,2.58,3.76%,7.37%
268419,Email Campaign,06/06/2023,Inactive,Email,"8,304.00",919.00,60.00,"4,526.30","5,476.00",3.84,1.21,11.07%,6.53%
540653,Category Promotion,25/05/2023,All,Email,"5,120.00",806.00,98.00,"4,287.13","2,637.49",3.84,0.62,15.74%,12.16%
463464,Flash Sale,27/04/2023,Inactive,SMS,"6,183.00",918.00,32.00,"4,814.38","6,086.32",3.84,1.26,14.85%,3.49%
417894,Referral Program,07/04/2023,Premium,Social Media,"9,439.00",659.00,79.00,"1,836.98","7,774.90",3.84,4.23,6.98%,11.99%
537138,Membership Drive,26/03/2023,Inactive,Social Media,"1,217.00",844.00,81.00,"2,935.02","4,996.50",3.84,1.70,69.35%,9.60%
348603,Email Campaign,22/03/2023,All,Email,"4,130.00",221.00,30.00,"3,163.30","2,518.13",3.84,0.80,5.35%,13.57%
51098,Email Campaign,02/11/2024,New Users,SMS,"1,423.00",802.00,40.00,"1,818.73","4,672.26",3.83,2.57,56.36%,4.99%
247209,Flash Sale,09/10/2024,Premium,App,"3,815.00",351.00,46.00,"2,246.88","5,378.34",3.83,2.39,9.20%,13.11%
101853,App Push Notification,11/09/2024,All,App,"9,616.00",787.00,85.00,"4,932.48","7,009.97",3.83,1.42,8.18%,10.80%
464736,Flash Sale,19/07/2024,All,Social Media,"7,155.00",158.00,92.00,"1,324.52","4,773.46",3.83,3.60,2.21%,58.23%
986752,Membership Drive,08/07/2024,Premium,Email,"3,575.00",737.00,47.00,"3,896.84","4,303.13",3.83,1.10,20.62%,6.38%
886732,App Push Notification,23/05/2024,Premium,Social Media,"3,556.00",507.00,66.00,"1,106.28","9,955.44",3.83,9.00,14.26%,13.02%
